,,Внеоборотные активы,Внеоборотные активы,Внеоборотные активы,Выручка,Выручка,Выручка,Дебиторская задолженность,Дебиторская задолженность,Дебиторская задолженность,Долгосрочные обязательства,Долгосрочные обязательства,Долгосрочные обязательства,Заёмные средства (долгосрочные),Заёмные средства (долгосрочные),Заёмные средства (долгосрочные),Заёмные средства (краткосрочные),Заёмные средства (краткосрочные),Заёмные средства (краткосрочные),Капитал и резервы,Капитал и резервы,Капитал и резервы,Краткосрочные обязательства,Краткосрочные обязательства,Краткосрочные обязательства,Кредиторская задолженность,Кредиторская задолженность,Кредиторская задолженность,Нематериальные активы,Нематериальные активы,Нематериальные активы,Оборотные активы,Оборотные активы,Оборотные активы,Основные средства,Основные средства,Основные средства,Прибыль (убыток) до налогообложения,Прибыль (убыток) до налогообложения,Прибыль (убыток) до налогообложения,Прибыль (убыток) от продажи,Прибыль (убыток) от продажи,Прибыль (убыток) от продажи,Себестоимость продаж,Себестоимость продаж,Себестоимость продаж,Уставный капитал,Уставный капитал,Уставный капитал,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ
2019,184,32870063.69426752,30591082.80254777,29962420.3821656,754367515.9235668,855096815.2866242,930647133.7579618,51121656.05095541,47991719.74522293,13196178.34394904,21892356.68789809,868152.8662420382,31663694.26751592,18811464.96815287,0.0,29958598.72611465,15929299.36305732,15983439.49044586,10263057.32484076,22782165.60509554,26785987.2611465,27399363.05732484,155397452.2292994,147028025.477707,82798726.11464968,136576433.1210191,127612101.910828,68528025.477707,175159.2356687898,146496.8152866242,131210.1910828025,167201910.8280255,144091082.8025478,111899363.0573248,32071974.522293,29361146.49681529,29036942.67515923,3956050.955414013,5280254.777070063,6489171.974522293,11980254.77707006,17256687.89808917,16861146.49681529,643410191.0828025,727667515.9235668,802510828.0254776,3055414.012738853,3055414.012738853,3055414.012738853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,9.075,44.0,27572105.35668789,80.0,,,,,,
2019,185,2265617197.452229,1031861146.496815,1594192993.630573,1502903821.656051,1593649681.528662,1317033757.961783,630419745.22293,1571598726.11465,598284076.433121,1312129936.305732,1736266878.980892,2669257961.783439,1312101910.828025,1736242038.21656,2669235668.789809,99930573.24840765,128250955.4140127,179473248.4076433,565501910.8280255,91885987.26114649,-460908917.1974522,1258487261.146497,951234394.9044584,954405732.4840764,1107342675.159236,750772611.4649681,745108917.1974522,7751592.356687898,14898726.11464968,4429299.363057325,870501910.8280255,1747526114.649682,1568561783.43949,924368789.8089172,881819108.2802547,205780254.77707,254919108.2802548,-475587898.089172,-903836942.6751592,94611464.96815288,-17995541.40127388,18198726.11464968,1099982802.547771,1322937579.617834,1009382802.547771,396496815.2866242,396496815.2866242,396496815.2866242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.944444444444444,2.0,546157.2929936305,18.0,,,,,,
2019,186,85350.31847133758,4354777.070063694,3089171.974522293,1802829299.363057,1850215286.624204,2283423566.878981,189473248.4076433,156678343.9490446,233628025.477707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105398726.1146497,140348407.6433121,197884713.3757962,196015923.566879,173728662.4203822,252164968.1528662,191996815.2866242,170065605.0955414,246349044.5859872,0.0,0.0,0.0,301329299.3630573,309722929.9363057,446960509.5541401,85350.31847133758,4354777.070063694,3089171.974522293,43858598.72611465,24180891.71974522,21044585.98726114,31468789.80891719,8670063.694267515,7933121.01910828,1694626751.592357,1758426114.649682,2182952866.242038,60828025.47770701,76433121.01910828,117133757.9617834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,3.714285714285714,7.0,131104.0828025478,42.0,,,,,,
2019,187,0.0,0.0,0.0,69794904.45859872,78615286.62420382,95982802.5477707,13537579.6178344,8698726.114649681,9789171.974522293,0.0,0.0,0.0,0.0,0.0,0.0,18544585.98726114,4458598.726114649,1544585.987261146,3091719.74522293,3847133.757961783,5552866.242038216,26475796.17834395,23020382.16560509,23589808.91719745,7931210.191082803,18561783.43949044,22045222.9299363,0.0,0.0,0.0,29567515.92356688,26867515.92356688,29142675.15923567,0.0,0.0,0.0,439490.4458598726,945859.8726114648,2134394.904458599,3144585.987261146,2983439.49044586,2742675.159235669,60439490.44585987,68401273.88535032,86191082.80254777,13375.79617834395,13375.79617834395,13375.79617834395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,3.434782608695652,4.0,845097.6496815287,23.0,,,,,,
2019,188,0.0,0.0,13494267.51592357,0.0,0.0,136840764.3312102,0.0,0.0,15647770.70063694,0.0,0.0,27229299.36305732,0.0,0.0,27229299.36305732,0.0,0.0,7955414.012738853,0.0,0.0,11716560.50955414,0.0,0.0,35822929.93630573,0.0,0.0,27867515.92356688,0.0,0.0,0.0,0.0,0.0,61274522.29299363,0.0,0.0,11583439.49044586,0.0,0.0,1620382.165605095,0.0,0.0,6043949.044585987,0.0,0.0,121248407.6433121,0.0,0.0,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,3.307692307692307,3.0,1010040.840764331,26.0,,,,,,
2019,189,78343.94904458598,59872.61146496815,3284076.433121019,346517197.4522293,582167515.9235668,513074522.2929936,17009554.14012739,7978343.949044585,34595541.40127388,0.0,0.0,3757961.78343949,0.0,0.0,0.0,0.0,1317197.452229299,7615923.566878981,4278980.891719745,5359872.611464968,6906369.426751592,29656687.89808917,26709554.14012739,50500636.94267516,29656687.89808917,25392356.68789809,42884713.37579618,0.0,0.0,0.0,33857324.84076433,32009554.14012739,57880891.71974522,78343.94904458598,59872.61146496815,3284076.433121019,2124203.821656051,1568152.866242038,2093630.573248408,3513375.796178344,1981528.662420382,2914649.681528662,325514649.6815286,553860509.5541401,475554777.0700637,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.472727272727273,2.0,467155.3057324841,55.0,,,,,,
2019,190,0.0,0.0,41544585.98726115,0.0,0.0,113398089.1719745,0.0,0.0,7568152.866242038,0.0,0.0,40952866.24203821,0.0,0.0,40952866.24203821,0.0,0.0,550955.4140127389,0.0,0.0,17743312.10191083,0.0,0.0,12925477.70700637,0.0,0.0,12374522.29299363,0.0,0.0,0.0,0.0,0.0,30077070.06369426,0.0,0.0,41500000.0,0.0,0.0,10354140.12738854,0.0,0.0,14912101.91082802,0.0,0.0,81108280.25477707,0.0,0.0,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.6,0.0,0.0,10.0,,,,,,
2019,191,227931210.1910828,224840764.3312102,263864331.2101911,1356515923.566879,1654467515.923567,2179901273.88535,246319745.2229299,209385987.2611465,381957961.7834395,20510828.02547771,16499363.05732484,16160509.55414013,0.0,0.0,0.0,424536305.732484,403409554.1401274,409795541.4012738,102092356.6878981,158175159.2356688,235242038.2165605,745314649.6815287,758854140.1273885,974962420.3821656,298289808.9171975,325371974.522293,515605095.5414013,0.0,0.0,0.0,639986624.2038217,708687898.089172,962500636.9426752,183068152.866242,187812101.910828,229352229.299363,93149681.5286624,70392356.68789808,96677707.00636944,34998089.17197452,95734394.9044586,127232484.0764331,1098758598.726115,1235242038.21656,1618786624.203822,298726114.6496815,298726114.6496815,298726114.6496815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,36.4,5.0,2979517.713375797,5.0,,,,,,
2019,192,128961146.4968153,117920382.1656051,122824840.7643312,190890445.8598726,196062420.3821656,244923566.8789809,36683439.49044586,37825477.70700637,18020382.16560509,2666242.038216561,2666242.038216561,0.0,0.0,0.0,0.0,3191082.802547771,3234394.904458599,2521019.108280255,136956687.8980892,139576433.1210191,121724203.821656,30309554.14012739,25870700.63694268,31594904.45859873,27118471.33757961,17774522.29299363,24045859.87261146,0.0,63057.32484076433,125477.7070063694,40971337.57961784,50192993.63057324,30494267.51592357,125180891.7197452,114264968.1528662,115725477.7070064,1147770.700636943,3641401.27388535,3956050.955414013,4357961.78343949,7207006.369426751,9287261.146496816,152461146.4968153,155319745.2229299,187425477.7070064,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,1.0,,,,,,
2019,193,0.0,0.0,45242038.21656051,0.0,0.0,166058598.7261146,0.0,0.0,11562420.3821656,0.0,0.0,24271337.57961783,0.0,0.0,23770700.63694268,0.0,0.0,302547.7707006369,0.0,0.0,47262420.3821656,0.0,0.0,9347133.757961784,0.0,0.0,8427388.535031848,0.0,0.0,0.0,0.0,0.0,35638853.50318471,0.0,0.0,44084713.37579618,0.0,0.0,4034394.904458599,0.0,0.0,7141401.27388535,0.0,0.0,147303821.656051,0.0,0.0,36624203.82165605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.666666666666667,0.0,0.0,3.0,,,,,,
2019,194,27242038.21656051,45826751.59235669,111535031.8471338,97970063.69426753,125446496.8152866,153435668.7898089,33412738.85350318,33207006.36942675,26934394.9044586,0.0,0.0,8662420.382165605,0.0,0.0,0.0,14012.73885350318,48407.64331210191,1266878.98089172,49642038.21656051,61505095.54140128,88328662.42038216,39176433.12101911,42342675.15923566,66755414.01273885,39162420.3821656,42294267.51592357,65488535.03184713,0.0,0.0,0.0,61576433.1210191,58021019.10828025,52211464.96815287,27242038.21656051,45826751.59235669,111535031.8471338,14682802.5477707,15086624.20382166,32689808.91719745,16632484.07643312,14140127.38853503,33508280.25477707,81337579.61783439,111306369.4267516,119927388.5350318,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
2019,195,738656578980.8917,992730682165.6052,1137107771974.522,6748482165.605095,8767150955.414013,116153104458.5987,10485478343.94904,11574724203.82166,34087083439.49044,755096672611.465,1058395739490.446,1171881114012.739,744162524840.7643,1038017115286.624,1142726943312.102,1086092356.687898,1528898726.11465,138783612101.9108,-16403612101.91083,-59967979617.83439,-169920523566.879,20944446496.81528,28974643312.10191,181708303821.656,19693940764.33121,27190018471.33758,42629309554.14013,60509.55414012739,0.0,0.0,20980928025.47771,34671721019.10828,46561122292.99363,703099619745.2229,937907628025.4775,1051440103821.656,108581962420.3822,-49173292993.63057,-131630508280.2548,932480891.7197452,861084076.433121,76496135668.78981,5790649681.528662,7742894267.515924,39430885987.26115,229988535.0318471,229988535.0318471,229988535.0318471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,1.0,158226.6496815287,1.0,,,,,,
2019,196,0.0,0.0,25705095.54140127,0.0,0.0,187289808.9171974,0.0,0.0,19359235.66878981,0.0,0.0,55203821.65605095,0.0,0.0,48205095.54140128,0.0,0.0,24317834.39490446,0.0,0.0,-98146496.81528662,0.0,0.0,150064968.1528662,0.0,0.0,119240127.388535,0.0,0.0,12738.85350318471,0.0,0.0,81417197.45222929,0.0,0.0,16461146.49681529,0.0,0.0,-11562420.3821656,0.0,0.0,979617.8343949044,0.0,0.0,163547133.7579618,0.0,0.0,6369426.751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,1.0,,,,,,
2019,197,14127388.53503185,16985350.31847134,12488535.03184713,405826751.5923567,503500636.9426751,502369426.7515923,21019745.22292994,15785350.31847134,37769426.75159235,12743312.10191083,16841401.27388535,24500000.0,12743312.10191083,16841401.27388535,24100000.0,2917197.452229299,7898089.171974522,3480891.719745223,9798726.11464968,14287261.14649682,18147770.70063695,66978343.94904459,71435031.84713376,78852866.24203822,64061146.49681529,63536942.67515923,75371974.52229299,27388.53503184713,19108.28025477707,11464.96815286624,75392993.63057324,85578343.94904459,109012101.910828,14100000.0,16855414.01273885,12376433.12101911,9067515.923566878,6089808.917197452,5802547.770700636,10641401.27388535,6215923.566878981,4364331.210191082,383855414.0127388,482610828.0254777,483828662.4203821,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0,2.0,1466414.687898089,9.0,,,,,,
2019,198,18810828.02547771,16819108.28025478,21431847.13375796,520689808.9171974,513457961.7834395,543022929.9363058,57632484.07643312,77603184.71337579,51612101.91082802,754777.0700636943,717834.3949044585,1245222.929936306,0.0,0.0,0.0,0.0,0.0,0.0,160739490.4458599,166588535.0318471,180103821.656051,18615923.56687899,46627388.53503185,51840764.33121019,18615923.56687899,46627388.53503185,51840764.33121019,0.0,0.0,0.0,161299363.0573248,197114649.6815286,211757961.7834395,18807006.36942675,16815286.62420382,21428025.47770701,18332484.07643312,7687898.089171974,17114649.68152866,18924840.76433121,5052229.299363057,18938853.50318472,469596815.2866242,474769426.7515923,489598726.1146497,955414.0127388536,955414.0127388536,955414.0127388536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.333333333333333,0.0,0.0,6.0,,,,,,
2019,199,72108280.25477707,63947770.70063694,58687261.14649681,255039490.4458598,277148407.6433121,288117834.3949044,92338216.56050956,96356050.955414,130922292.9936306,2639490.445859873,2975796.178343949,1589171.974522293,0.0,0.0,0.0,0.0,0.0,0.0,189688535.0318471,187073248.4076433,193315286.6242038,11587261.14649682,12714012.7388535,21113375.79617834,9103821.656050956,10215286.62420382,17962420.3821656,204458.5987261146,4458.598726114649,3821.656050955414,131807006.3694267,138815286.6242038,157330573.2484076,71804458.59872611,63833757.96178344,58554777.0700637,28275796.17834395,45161146.49681529,20824203.82165605,27880254.77707006,44244585.98726115,20909554.14012739,212673248.4076433,219857324.8407643,253495541.4012739,166394267.5159236,166394267.5159236,166394267.5159236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,5.666666666666667,1.0,0.0127388535031847,3.0,,,,,,
2019,200,67237256687.89809,88535272611.46497,115188973885.3503,82114937579.61783,84024082165.60509,113862760509.5541,11992849681.52866,10018710828.02548,11166780891.71975,8972297452.2293,4577595541.401274,4422177707.00637,6829901273.88535,1829498089.171974,478293630.5732484,1213517197.452229,26101910.82802548,8257324.840764331,80984062420.38216,107523135031.8471,139729855414.0127,8145108917.197452,8044256687.898088,12493683439.49045,6542494904.458598,7208807006.369427,11596211464.96815,119977070.0636943,129110828.0254777,120305095.5414013,30864211464.96815,31609715286.6242,41456742675.15923,53017555414.01273,64540761783.43949,75618361783.43948,37267671337.57961,36329859235.66879,66326632484.07643,39688905732.48408,36478716560.50955,51598060509.55414,22460000000.0,31946178343.94904,46247916560.50955,852684076.433121,852684076.433121,852684076.433121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,6.333333333333333,12.0,22946041.34394904,18.0,,,,,,
2019,201,4054777.070063694,5455414.012738854,31026114.64968153,178519108.2802548,159635668.7898089,412284076.433121,45503184.71337579,82954140.12738854,104053503.1847134,0.0,0.0,0.0,0.0,0.0,0.0,636.9426751592356,39373248.40764331,63215923.56687898,8843949.044585986,14306369.42675159,22811464.96815287,99560509.55414012,107329299.3630573,158635031.8471338,99070063.69426753,62371337.57961784,87475159.2356688,0.0,0.0,0.0,104349681.5286624,116180254.7770701,150420382.1656051,4054777.070063694,5455414.012738854,31026114.64968153,5456050.955414012,7078980.891719745,11597452.22929936,-28873885.35031847,-20407643.31210191,13273248.40764331,162821019.1082802,91539490.44585986,283399363.0573248,3821656.050955414,3821656.050955414,3821656.050955414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,1.0,,,,,,
2019,202,37262420.3821656,38550318.47133758,51321019.10828026,475095541.4012738,590140127.388535,719478343.9490446,48923566.87898089,53408917.19745223,85279617.8343949,1086624.203821656,2264968.152866242,1256687.898089172,0.0,0.0,0.0,23939490.44585987,8742038.216560509,0.0,68198089.17197452,74261783.43949044,75643949.04458599,133350318.4713376,159217197.4522293,280939490.4458598,109410828.0254777,150475159.2356688,280939490.4458598,0.0,0.0,0.0,165372611.4649681,197193630.5732484,306519108.2802548,21418471.33757961,22706369.42675159,51321019.10828026,294904.4585987261,8038853.503184713,4721019.108280255,-15506369.42675159,-20264968.15286624,-31312738.85350318,481780254.7770701,576821656.0509554,645785350.3184713,2112738.853503185,2112738.853503185,2112738.853503185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.227272727272727,1.0,587843.3121019108,22.0,,,,,,
2019,203,1198089.171974522,3556050.955414013,2353503.184713376,43072611.46496815,130036305.7324841,16552229.29936306,198726.1146496815,1680254.777070064,551592.356687898,0.0,0.0,3738853.503184713,0.0,0.0,3738853.503184713,4108917.197452229,6137579.617834395,5307643.312101911,979617.8343949044,1594267.515923567,1708280.25477707,7935668.789808917,9978343.949044583,6289171.974522293,3826751.592356688,3840764.331210191,981528.662420382,0.0,0.0,0.0,7717197.452229299,8016560.50955414,9382165.60509554,1198089.171974522,3556050.955414013,2353503.184713376,420382.1656050955,768152.8662420382,143312.101910828,463694.2675159235,801273.8853503184,35668.78980891719,42608917.19745223,129235031.8471338,16516560.50955414,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,78.0,2.0,280891.7197452229,3.0,,,,,,
2019,204,1185239490.44586,1407957961.783439,6941352866.242038,6892928025.477707,10072721656.05096,17164377070.06369,3775107643.312102,3347792993.630573,5495980891.719745,4725300000.0,2461864331.210191,6136310191.082803,0.0,0.0,1529243312.101911,0.0,0.0,3632065605.095541,1748094267.515924,2145752866.242038,-312335031.8471338,3078565605.095541,12572029936.30573,16750458598.72611,2164604458.598726,12283500636.94268,12355266878.98089,3821.656050955414,3184.713375796178,1114649.681528662,8366720382.165605,15771689171.97452,15633080891.71974,1125407006.369427,1291570700.636943,6101043312.101911,47299363.05732484,-112791719.7452229,1462017197.452229,24434394.9044586,-136441401.2738853,1743891082.802548,6280000636.942675,9457063057.32484,14048987261.1465,47836305.73248407,557390445.8598726,557390445.8598726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,5.751633986928105,48.0,21006276.53503185,153.0,,,,,,
2019,205,2566696178.343949,3735495541.401274,4148273248.407643,56198319745.22293,46994122292.99363,48253594267.51592,17221184076.43312,17528795541.40127,31748999363.05732,738594267.5159235,2322063057.324841,2909739490.44586,457324840.7643312,1990445859.872612,1756680254.77707,1307645222.929936,1307517834.394904,1442268789.808917,4343824203.821656,5395855414.012738,6140498726.11465,29948875159.23567,29540454140.12739,50298071337.57961,28579254777.07006,28212049044.58599,48329912738.8535,5607643.312101911,4842675.159235668,1375796.178343949,32464598089.17197,33522877070.06369,55200036305.73248,2333161146.496815,3552949681.528662,3320386624.203822,1833929299.363057,1344717197.452229,2137093630.573248,1646422292.99363,2370615923.566879,2101682802.547771,50903352866.24204,40969285987.26115,42425798089.17197,95541401.27388534,95541401.27388534,95541401.27388534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,19.40277777777778,48.0,21554564.68152867,72.0,,,,,,
2019,206,47012738.85350318,98980891.71974522,53977070.06369427,171498726.1146497,285033121.0191083,276191082.8025477,20634394.9044586,31437579.6178344,36761783.43949044,0.0,0.0,0.0,0.0,0.0,0.0,8270063.694267516,2579617.834394904,71200636.94267516,4700636.942675159,8075159.23566879,9998089.17197452,71226751.59235668,133612738.8535032,104588535.0318471,62956687.89808917,131033121.0191083,33387898.08917197,0.0,0.0,0.0,28914649.68152866,42707006.36942675,60609554.14012738,47012738.85350318,98980891.71974522,53952866.24203821,5185987.261146497,3375159.23566879,4185987.261146497,2911464.968152866,5266878.980891719,13066242.03821656,168587261.1464968,279766242.0382165,263124840.7643312,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
2019,207,5485350.318471338,0.0,5419745.222929936,62400000.0,0.0,79151592.35668789,6136942.675159236,0.0,8310191.082802547,1815286.624203822,0.0,480891.7197452229,1815286.624203822,0.0,480891.7197452229,318471.3375796178,0.0,318471.3375796178,4661783.439490446,0.0,5877070.063694268,11357324.84076433,0.0,12010191.08280255,11038853.50318471,0.0,11691719.74522293,0.0,0.0,0.0,12349681.52866242,0.0,12947770.70063694,5485350.318471338,0.0,5419745.222929936,1414012.738853503,0.0,322292.9936305732,1734394.904458599,0.0,647770.7006369426,58188535.03184713,0.0,74729299.36305732,6369.426751592357,0.0,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,5.068965517241379,21.0,6431477.101910826,58.0,,,,,,
2019,208,0.0,0.0,1996815.286624204,122914649.6815287,136915923.566879,153746496.8152866,4587898.089171974,5752229.299363057,8716560.50955414,0.0,286624.2038216561,127388.5350318471,0.0,286624.2038216561,127388.5350318471,3392993.630573248,2032484.076433121,673885.3503184713,1619745.222929936,4356050.955414013,8822292.993630573,10708280.25477707,11136942.67515924,19022929.93630573,7315286.624203822,9104458.598726114,18349044.58598726,0.0,0.0,0.0,12328025.47770701,15779617.8343949,25975796.17834395,0.0,0.0,1996815.286624204,2198726.114649681,4452229.299363057,5630573.248407643,2985350.318471338,9464968.152866242,7621019.108280255,119929299.3630573,127450955.4140127,146125477.7070064,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.588235294117647,0.0,0.0,17.0,,,,,,
